vehicle_id,window_start,window_end,drive_hours,distance_km,insufficient_exposure_flag,harsh_episode_count,short_speeding_episode_count,long_speeding_episode_count,speeding_episode_count,power_violation_episode_count,camera_obstruction_episode_count,fatigue_episode_count,driver_distraction_episode_count,situational_risk_episode_count,crash_count,ubi_proxy_score,vehicle_behaviour_class
509636042,2026-01-01,2026-02-01,21.59027777777778,557.0,0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4906972111553785,Medium
509636074,2026-01-01,2026-02-01,11.722777777777777,310.0,0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4584262948207171,Low
509636527,2026-01-01,2026-02-01,2.720833333333333,96.0,1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.43611553784860563,Insufficient Exposure
509636557,2026-01-01,2026-02-01,16.898888888888887,671.0,0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.5305378486055777,Medium
509636584,2026-01-01,2026-02-01,8.897222222222222,286.0,0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0,0.5301394422310757,Medium
509636615,2026-01-01,2026-02-01,11.097777777777777,466.0,0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0,0.4938844621513945,Medium
509636684,2026-01-01,2026-02-01,10.093055555555555,388.0,0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.45085657370517934,Low
509636707,2026-01-01,2026-02-01,12.250277777777777,438.0,0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.46320717131474104,Medium
509637163,2026-01-01,2026-02-01,5.350833333333333,103.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0,0.38591633466135467,Low
509637211,2026-01-01,2026-02-01,1.3227777777777778,80.0,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41778884462151394,Insufficient Exposure
509637286,2026-01-01,2026-02-01,13.67,438.0,0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4397011952191235,Low
509637397,2026-01-01,2026-02-01,6.8175,190.0,0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.5012549800796813,Medium
509637506,2026-01-01,2026-02-01,27.173055555555557,1395.0,0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.47874501992031876,Medium
509637523,2026-01-01,2026-02-01,9.639722222222222,440.0,0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.465199203187251,Medium
509637553,2026-01-01,2026-02-01,21.879166666666666,1323.0,0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4488645418326694,Low
509637621,2026-01-01,2026-02-01,17.9025,795.0,0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5002589641434264,Medium
509637652,2026-01-01,2026-02-01,26.664444444444445,1268.0,0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4584262948207171,Low
509637688,2026-01-01,2026-02-01,26.030277777777776,1290.0,0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.47834661354581676,Medium
509637738,2026-01-01,2026-02-01,17.61,652.0,0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.45563745019920315,Low
509637769,2026-01-01,2026-02-01,21.33861111111111,383.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,0,0.40503984063745024,Low
509637807,2026-01-01,2026-02-01,0.16777777777777778,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3373107569721116,Insufficient Exposure
509637851,2026-01-01,2026-02-01,39.92444444444445,1578.0,0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4568326693227092,Low
509637879,2026-01-01,2026-02-01,0.30833333333333335,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3373107569721116,Insufficient Exposure
509637899,2026-01-01,2026-02-01,14.7925,398.0,0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4568326693227092,Low
509637926,2026-01-01,2026-02-01,31.67972222222222,1209.0,0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.49268924302788847,Medium
509637948,2026-01-01,2026-02-01,40.766666666666666,1764.0,0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.5050398406374502,Medium
511461222,2026-01-01,2026-02-01,17.718888888888888,457.0,0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.44328685258964146,Low
511465936,2026-01-01,2026-02-01,26.38277777777778,761.0,0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.49268924302788847,Medium
511466682,2026-01-01,2026-02-01,25.68138888888889,742.0,0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.46878486055776897,Medium
511467063,2026-01-01,2026-02-01,0.15333333333333332,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3373107569721116,Insufficient Exposure
511467316,2026-01-01,2026-02-01,14.639166666666666,355.0,0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.47396414342629484,Medium
511468560,2026-01-01,2026-02-01,35.606944444444444,1435.0,0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5018525896414343,Medium
511471809,2026-01-01,2026-02-01,31.1275,699.0,0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4938844621513944,Medium
511472023,2026-01-01,2026-02-01,10.69111111111111,100.0,0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.43332669322709166,Low
511472466,2026-01-01,2026-02-01,17.651944444444446,763.0,0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4452788844621514,Low
511473273,2026-01-01,2026-02-01,0.003611111111111111,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3373107569721116,Insufficient Exposure
511506093,2026-01-01,2026-02-01,31.272222222222222,1372.0,0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4899003984063745,Medium
511506200,2026-01-01,2026-02-01,3.3336111111111113,88.0,0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4412948207171315,Low
511633709,2026-01-01,2026-02-01,31.866944444444446,1747.0,0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4707768924302789,Medium
511637055,2026-01-01,2026-02-01,8.567222222222222,364.0,0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.47635458167330685,Medium
511642492,2026-01-01,2026-02-01,0.36777777777777776,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3783466135458167,Insufficient Exposure
511642605,2026-01-01,2026-02-01,24.014722222222222,1097.0,0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.464402390438247,Medium
511879208,2026-01-01,2026-02-01,25.900277777777777,788.0,0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.49786852589641434,Medium
511879248,2026-01-01,2026-02-01,18.596666666666668,468.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,0,0.40185258964143433,Low
511893803,2026-01-01,2026-02-01,0.13833333333333334,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3373107569721116,Insufficient Exposure
511893849,2026-01-01,2026-02-01,14.7225,321.0,0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4835258964143427,Medium
511893924,2026-01-01,2026-02-01,12.97,718.0,0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4807370517928287,Medium
511897418,2026-01-01,2026-02-01,27.52861111111111,1015.0,0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.49707171314741044,Medium
511901995,2026-01-01,2026-02-01,0.2286111111111111,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3373107569721116,Insufficient Exposure
512980905,2026-01-01,2026-02-01,11.879444444444445,275.0,0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.44328685258964146,Low
512982665,2026-01-01,2026-02-01,11.940555555555555,287.0,0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4404980079681275,Low
512989277,2026-01-01,2026-02-01,1.1533333333333333,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3373107569721116,Insufficient Exposure
512989545,2026-01-01,2026-02-01,17.165277777777778,531.0,0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4875099601593626,Medium
512990207,2026-01-01,2026-02-01,23.591666666666665,931.0,0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4950796812749005,Medium
512990599,2026-01-01,2026-02-01,0.45694444444444443,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3373107569721116,Insufficient Exposure
512994171,2026-01-01,2026-02-01,51.4625,2515.0,0,593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5058366533864542,Medium
513225962,2026-01-01,2026-02-01,38.32416666666666,2485.0,0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.47794820717131475,Medium
513226173,2026-01-01,2026-02-01,13.528611111111111,682.0,0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.49627490039840644,Medium
513234561,2026-01-01,2026-02-01,27.099166666666665,1309.0,0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.49866533864541834,Medium
518311941,2026-01-01,2026-02-01,22.485277777777778,908.0,0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4867131474103586,Medium
518312065,2026-01-01,2026-02-01,43.85055555555556,1810.0,0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4950796812749005,Medium
518312835,2026-01-01,2026-02-01,23.51388888888889,731.0,0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4596215139442232,Low
518867282,2026-01-01,2026-02-01,8.053333333333333,352.0,0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.47157370517928293,Medium
519107113,2026-01-01,2026-02-01,2.5130555555555554,47.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3918924302788845,Insufficient Exposure
519239748,2026-01-01,2026-02-01,0.4722222222222222,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3373107569721116,Insufficient Exposure
519724111,2026-01-01,2026-02-01,0.9030555555555555,9.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.40703187250996015,Insufficient Exposure
520139712,2026-01-01,2026-02-01,0.24666666666666667,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3373107569721116,Insufficient Exposure
523821693,2026-01-01,2026-02-01,16.403333333333332,519.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,0,0.3998605577689244,Low
523821771,2026-01-01,2026-02-01,12.720833333333333,263.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,0,0.4006573705179284,Low
523821830,2026-01-01,2026-02-01,13.06,282.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,0,0.3978685258964144,Low
523822046,2026-01-01,2026-02-01,4.882777777777778,182.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0,0.38472111553784866,Low
523822117,2026-01-01,2026-02-01,23.835,582.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.0,0,0.4074302788844622,Low
523822178,2026-01-01,2026-02-01,12.471388888888889,336.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,0,0.3986653386454184,Low
523822248,2026-01-01,2026-02-01,14.461666666666666,263.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0,0.3982669322709164,Low
523822313,2026-01-01,2026-02-01,0.06416666666666666,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3373107569721116,Insufficient Exposure
523822483,2026-01-01,2026-02-01,19.20138888888889,414.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,0,0.39946215139442237,Low
523823149,2026-01-01,2026-02-01,15.017777777777777,329.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0,0.4034462151394423,Low
523823521,2026-01-01,2026-02-01,7.162222222222222,134.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0,0.3867131474103586,Low
523823573,2026-01-01,2026-02-01,12.265833333333333,331.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,0,0.3970717131474104,Low
523823722,2026-01-01,2026-02-01,6.0,136.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0,0.3875099601593626,Low
523823859,2026-01-01,2026-02-01,22.293055555555554,567.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0,0,0.40583665338645425,Low
523823954,2026-01-01,2026-02-01,0.016666666666666666,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3373107569721116,Insufficient Exposure
523824244,2026-01-01,2026-02-01,21.985833333333332,675.0,0,1703.0,47.0,0.0,47.0,0.0,2.0,75.0,136.0,896.0,0,0.8310557768924303,High
523824495,2026-01-01,2026-02-01,7.5505555555555555,185.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,0,0.3934860557768925,Low
524596949,2026-01-01,2026-02-01,8.257222222222222,260.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0,0.3899003984063746,Low
524598261,2026-01-01,2026-02-01,31.738333333333333,886.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449.0,0,0.40902390438247016,Low
524598614,2026-01-01,2026-02-01,21.415277777777778,504.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.0,0,0.4070318725099602,Low
