vehicle_id,window_start,ubi_proxy_score_base,ubi_proxy_score_vlm,score_delta,rank_base,rank_vlm,rank_delta,vehicle_behaviour_class_base,vehicle_behaviour_class_vlm,covered_ratio,covered_clips,total_clips
512982665,2026-01-01,0.4404980079681275,0.4769123505976096,0.03641434262948212,157.0,133.0,24.0,Low,Medium,0.0,0.0,9.0
509637523,2026-01-01,0.465199203187251,0.4767529880478088,0.011553784860557803,136.0,134.0,2.0,Medium,Medium,0.0,0.0,2.0
338306241,2026-01-01,0.4983466135458167,0.4765737051792828,-0.021772908366533894,98.0,135.0,-37.0,Medium,Medium,0.0,0.0,67.0
513226173,2026-01-01,0.4962749003984064,0.4762350597609562,-0.02003984063745018,101.0,136.0,-35.0,Medium,Medium,0.0,0.0,
321626503,2026-01-01,0.4733665338645418,0.4743027888446215,0.0009362549800797093,126.0,137.0,-11.0,Medium,Medium,0.0,0.0,4.0
509636615,2026-01-01,0.4938844621513945,0.4738446215139443,-0.02003984063745018,103.0,138.0,-35.0,Medium,Medium,0.0,0.0,
436759512,2026-01-01,0.4713346613545817,0.4727490039840638,0.0014143426294820904,130.0,139.0,-9.0,Medium,Medium,0.0,0.0,15.0
509636074,2026-01-01,0.4584262948207171,0.4699800796812749,0.011553784860557803,145.0,140.0,5.0,Low,Medium,0.0,0.0,11.0
511506093,2026-01-01,0.4899003984063745,0.4698605577689243,-0.02003984063745018,109.0,141.0,-32.0,Medium,Medium,0.0,0.0,
459504879,2026-01-01,0.4883067729083666,0.46826693227091637,-0.020039840637450235,110.0,142.0,-32.0,Medium,Medium,0.0,0.0,
507264889,2026-01-01,0.4548406374501992,0.466394422310757,0.011553784860557803,148.0,143.0,5.0,Low,Medium,0.0,0.0,6.0
237220417,2026-01-01,0.4626892430278884,0.4649203187250996,0.0022310756972112045,140.0,144.0,-4.0,Medium,Medium,0.0,0.0,
509636707,2026-01-01,0.463207171314741,0.46414342629482075,0.0009362549800797648,139.0,145.0,-6.0,Medium,Medium,0.0,0.0,6.0
507302670,2026-01-01,0.4620119521912351,0.46294820717131474,0.0009362549800796538,142.0,146.0,-4.0,Medium,Medium,0.0,0.0,8.0
435288506,2026-01-01,0.4719521912350597,0.4624501992031873,-0.009501992031872408,128.0,147.0,-19.0,Medium,Medium,0.0,0.0,9.0
509636684,2026-01-01,0.4508565737051793,0.4624103585657371,0.011553784860557803,151.0,148.0,3.0,Low,Low,0.0,0.0,6.0
524598261,2026-01-01,0.4090239043824701,0.46175298804780884,0.05272908366533874,168.0,149.0,19.0,Low,Low,0.0,0.0,21.0
511893924,2026-01-01,0.4807370517928287,0.4606972111553785,-0.020039840637450235,118.0,150.0,-32.0,Medium,Low,0.0,0.0,
